imdb_id,id
tt1135095,27135
tt1185836,22051
tt1073105,34480
tt0844479,21407
tt0458455,9503
tt1209377,29483
tt1247704,31723
tt1220198,22824
tt1319694,35939
tt1294213,36691
tt1183665,35052
tt1483797,71883
tt1424003,42171
tt1379177,38542
tt1135487,16558
tt1222329,53729
tt1398941,22855
tt0961722,28739
tt1247692,22640
tt0910905,13975
tt1164647,14749
tt1186373,15359
tt0810784,29963
tt1483803,80527
tt1587390,26920
tt1182921,25602
tt1328875,24833
tt1091722,16614
tt1225822,12569
tt1258157,22620
tt1303828,34769
tt1410295,30844
tt1318044,23568
tt0875034,10197
tt1259573,291092
tt0790712,28089
tt0814335,19904
tt1276107,28677
tt1176740,19255
tt0865559,23049
tt1078588,10024
tt1454545,45098
tt1337057,38780
tt1313104,23128
tt0821642,17332
tt1329665,278604
tt0758746,13207
tt1226232,32395
tt0924129,15577
tt0844708,18405
tt1121977,37080
tt1543920,34003
tt1289406,25941
tt0986263,19959
tt1368116,34626
tt0346631,22164
tt1231287,19794
tt0891592,15268
tt0785006,15189
tt0974014,30431
tt1068678,25968
tt1398940,16418
tt1258197,29917
tt1198138,17335
tt0964185,11928
tt1290135,25754
tt1296869,26583
tt1020885,18238
tt0914837,29182
tt1312251,60821
tt1172233,22798
tt1295072,46584
tt0985058,36800
tt1226774,19833
tt1477715,13576
tt1183921,32868
tt0824758,36811
tt1368491,52799
tt0963965,19823
tt1090750,22084
tt1135092,8284
tt1059925,26035
tt0970452,32985
tt1311699,32678
tt1134854,29426
tt1153706,21724
tt1147687,17577
tt1259574,291081
tt1484922,23566
tt0458525,2080
tt0787470,14141
tt1482967,53985
tt1038043,33974
tt1231277,17532
tt1131748,176241
tt1235837,16652
tt1219836,37178
tt1151410,71866
tt1190536,24804
tt1235448,23410
tt1174730,28053
tt1461418,28118
tt0485601,26963
tt1129445,8915
tt1214983,14853
tt1054580,33997
tt1425244,24480
tt1181927,21467
tt1265998,14711
tt1134664,36939
tt1124039,16325
tt1183251,25137
tt1032825,52505
tt0368563,33788
tt1242447,49522
tt1081935,25846
tt1537759,24589
tt1270291,41360
tt1220220,22805
tt1095174,14536
tt1175506,12404
tt1100119,25132
tt1233219,44027
tt1461312,61872
tt1151922,19556
tt0995851,66113
tt1238291,16759
tt1368151,16604
tt1422675,26693
tt1134629,4475
tt0780567,19724
tt1138489,14857
tt1016075,28665
tt1063056,16167
tt0812352,26722
tt1560169,26621
tt1474311,26809
tt1161418,22820
tt1104006,16335
tt1467304,37169
tt1331307,26587
tt1098327,14164
tt0496634,8316
tt1124377,5937
tt1232783,26688
tt1405412,24051
tt1107860,24271
tt1197580,17669
tt1032817,19688
tt1119191,20777
tt1172994,25983
tt1015999,16985
tt1336006,79896
tt1107816,29159
tt1078885,21862
tt0951335,37534
tt1266029,33511
tt1073510,21634
tt1210106,37565
tt1235807,11388
tt1208647,14028
tt1147684,27588
tt1079444,14849
tt0870937,28499
tt1295085,22683
tt1542599,24884
tt1196339,19458
tt1179258,22215
tt1295071,16440
tt1285309,41479
tt1187041,20407
tt1149592,14726
tt1431115,50506
tt1083456,17927
tt1248971,40850
tt1185431,26820
tt1313113,31218
tt1133993,27989
tt1084972,22717
tt1262981,20178
tt1319733,20618
tt1103982,17680
tt1268809,27646
tt1238834,36597
tt0936471,37190
tt1314177,24832
tt1285010,26588
tt1127877,30250
tt0865907,16931
tt1360767,28465
tt1333667,37659
tt0851530,15052
tt0469318,23382
tt0432314,2325
tt1438437,41522
,101907
tt1446201,42556
tt1020876,36123
tt0992993,36465
tt0910554,22494
tt1075110,33806
tt1142433,25704
tt1220213,21398
tt1331064,25183
tt1176724,21469
tt1266027,27310
tt1327701,25642
tt1023500,20606
tt0907676,24001
tt1242545,18898
tt1127896,26320
tt1552624,72962
tt1350512,26342
tt1019454,25405
tt0472198,14410
tt1316536,46420
tt0780511,26171
tt1473345,22259
tt1134674,34592
tt1263670,25196
tt1156519,28479
tt1100053,23173
tt1092633,19905
tt1217070,33195
tt1189076,22136
tt1139282,38850
tt0762105,20825
tt1227177,18472
tt1258137,28019
tt1010278,31169
tt1145157,34188
tt1094668,32338
tt1003034,41009
tt1300155,51249
tt1334537,23720
tt0419724,23127
tt1127221,22135
tt1074214,29919
tt1176416,52034
tt1179794,39545
tt1331025,23044
tt1104836,15135
tt0981042,43937
tt1404082,19268
tt1135500,22681
tt1220628,30128
tt1190858,29134
tt1366312,183894
tt1483831,32084
tt1350498,17911
tt1043852,19106
tt1229360,22492
tt1185837,18759
tt0889583,18480
tt1369845,26736
tt1119123,37721
tt1242522,51880
tt1210801,23404
tt1054487,15060
tt1554966,27169
tt1038685,44571
tt1237838,38087
tt1323925,17632
tt1170391,21033
tt0450336,30685
tt0844029,15338
tt1411249,46127
tt1086216,28520
tt1020055,14549
tt1020543,22476
tt1097013,18065
tt1247662,39037
tt0960741,26223
tt0499487,19139
tt1314228,24438
tt1389762,19508
tt1053859,1977
tt1243955,22175
tt1337072,282963
tt1420554,27866
tt1262877,18955
tt1194242,35436
tt1305714,26032
tt1270286,41144
tt1473389,56704
tt1213585,22800
tt1071804,24869
tt1199550,14838
tt1337032,27561
tt1471324,35885
tt1085515,19900
tt1205071,25377
tt1299653,20441
tt0991174,113655
tt1212986,18247
tt1194271,15039
tt1185266,23988
tt1127205,133365
tt1228953,29150
tt1082007,23509
tt1144539,40819
tt1467088,46534
tt0913413,25154
tt1385912,26367
tt1220214,38150
tt1282015,35568
tt0896529,31189
tt1222818,52699
tt1300563,24458
tt1361558,19105
tt1533395,220903
tt1071812,33870
tt1228933,17618
tt1433562,30974
tt1135525,34423
tt1394268,23116
tt1489167,42151
tt1532957,26379
tt2033193,54507
tt1586261,27370
tt1109583,42309
tt1333631,36432
tt1226271,21641
tt1503769,28227
tt1415016,281982
tt1182609,20236
tt1070887,39958
tt1130984,34279
tt1142800,15670
tt1100048,26191
tt1281374,35689
tt1396227,49637
tt1169809,19599
tt1196329,14402
tt1241325,23951
tt1449175,28238
tt1337117,43065
tt1293842,44750
tt1122836,16634
tt1349482,21474
tt1413314,281979
tt1563725,32389
tt1229827,40534
tt1345507,26629
tt1490530,31160
tt1159961,47813
tt1185442,24613
tt1352852,18489
tt1242618,25073
tt1153053,46641
tt1410276,53700
tt1238304,19238
tt1538503,253835
tt1098356,20323
tt1185376,46458
tt1370889,39246
tt1282052,15004
tt1520841,37928
tt1255951,25867
tt0989007,28997
tt1129441,60366
tt1439235,31981
tt1425938,29379
tt1520496,31687
tt1375666,27205
tt1228705,10138
tt1014759,12155
tt0947798,44214
tt0926084,12444
tt1323594,20352
tt1320253,27578
tt0892769,10191
tt1130884,11324
tt1104001,20526
tt0398286,38757
tt0435761,10193
tt0944835,27576
tt1542344,44115
tt1282140,37735
tt0980970,10140
tt1250777,23483
tt1243957,37710
tt0473075,9543
tt0955308,20662
tt1403865,44264
tt0800320,18823
tt0963966,27022
tt0892318,37056
tt1285016,37799
tt0446029,22538
tt0970866,39451
tt1424381,34851
tt0814255,32657
tt0477080,44048
tt0892791,10192
tt0989757,22971
tt0429493,34544
tt1245526,39514
tt0985694,23631
tt1375670,38365
tt1037705,20504
tt1279935,35056
tt0840361,23168
tt1403981,23169
tt1325004,24021
tt1001526,38055
tt0938283,10196
tt1386588,27581
tt1320304,42941
tt1591095,49018
tt1193631,41233
tt1504320,45269
tt0758752,43347
tt1023114,49009
tt1053424,31867
tt1294688,23830
tt1013743,37834
tt1156466,38234
tt0879870,38167
tt1120985,46705
tt1038919,27573
tt1216492,25195
tt0947810,22972
tt1320261,38745
tt1212436,34806
tt1438254,37950
tt0889573,41210
tt1017451,27586
tt0817230,32856
tt1270761,46261
tt1216515,44683
tt1477076,41439
tt1155076,38575
tt1231583,41733
tt1235189,44147
tt1179034,26389
tt1139328,11439
tt0804497,43923
tt1458175,43539
tt1179056,23437
tt0480255,34813
tt0964517,45317
tt1226229,32823
tt1465522,46838
tt1075747,20533
tt0940656,42949
tt1533817,33473
tt1188996,26022
tt1666186,40264
tt1645089,44639
tt1103153,37821
tt1038686,22894
tt0798817,44982
tt1261945,37786
tt1414382,38303
tt1415283,35019
tt1231587,23048
tt0997152,43549
tt1228987,41402
tt0817177,43949
tt1219342,41216
tt1135084,22907
tt1126591,42297
tt1172991,44129
tt1322312,38073
tt1433108,41283
tt1382725,41411
tt1536044,41436
tt1334260,42188
tt1569923,40662
tt1440728,27579
tt1702433,50393
tt1385867,23742
tt1434435,101669
tt1470827,43933
tt1441912,59468
tt1055292,38408
tt1020558,23759
tt1532503,55347
tt1830633,54553
tt1537401,63555
tt1179069,41505
tt1423995,44113
tt1196141,33217
tt1242432,43947
tt0464154,43593
tt1126618,38357
tt1244754,45094
tt1041804,49852
tt1320244,38358
tt0808510,23023
tt1493842,39285
tt0977855,38363
tt1369706,45657
tt1483025,30675
tt1462758,26388
tt0427152,38778
tt1185416,13477
tt1446072,46541
tt1296898,52338
tt0842926,39781
tt1544572,48844
tt1564585,42684
tt1226753,48289
tt1230204,49953
tt1194263,44718
tt0914863,38199
tt1399683,39013
tt1329457,31900
tt1106860,27004
tt1287468,39691
tt1252380,44244
tt1470023,37931
tt0493949,38843
tt0780653,7978
tt1234654,27583
tt1341188,42888
tt1116184,16290
tt1814643,54551
tt1614950,50479
tt1424432,58496
tt1352388,52208
tt1612774,45649
tt1130969,66193
tt1273678,23172
tt0815236,34016
tt1181791,41215
tt1175709,46503
tt1220888,53172
tt0954947,37414
tt1213648,48838
tt1212419,44603
tt1560954,51250
tt0872230,43931
tt0411951,42194
tt0411951,42194
tt0968264,60309
tt0473364,35153
tt1321509,34803
tt1576699,46441
tt1196134,35458
tt1403177,44835
tt1313092,44629
tt1392197,38579
tt1664894,59490
tt1278379,43943
tt1530983,45569
tt1323045,44363
tt1027718,33909
tt0896872,65760
tt1744776,47626
tt0878835,40247
tt1321865,43434
tt1079968,36550
tt1092634,38407
tt1173687,60011
tt1316622,50838
tt1017464,47518
tt1294226,35690
tt1530509,74997
tt1431181,44009
tt1725929,44874
tt1531663,45658
tt1522835,33555
tt0455407,29427
tt1319704,48946
tt1625340,41180
tt1587729,51200
tt0935075,27585
tt1421051,39210
tt1213012,12819
tt1182350,38031
tt1132623,36950
tt1618435,47533
tt1646926,51170
tt1422020,43920
tt1646876,40205
tt1579247,35558
tt1268987,41135
tt1302067,41515
tt1381767,37932
tt1247657,35217
tt1447972,41592
tt1725156,48466
tt1498870,38570
tt1407061,38093
tt1673430,45162
tt1512235,45132
tt1274300,44638
tt1399677,41179
tt1283887,45013
tt1278449,48392
tt1409004,51736
tt1216520,59457
tt1830577,51256
tt1447793,46198
tt1301990,45077
tt1727587,45745
tt1153546,12685
tt1782440,50337
tt1219817,38626
tt1701223,43641
tt1640571,44918
tt1555064,45272
tt1398428,47386
tt1494772,30061
tt1587707,39452
tt1183911,46934
tt1332134,73211
tt1456941,43930
tt1167675,45756
tt1655078,129269
tt1413529,46911
tt1391034,33107
tt0979434,41382
tt1453159,367186
tt1244659,27569
tt1701991,278427
tt1314655,44040
tt1523483,46837
tt1183923,31007
tt1456060,80188
tt1340107,44716
tt1743360,60695
tt1620446,40619
tt1336617,39053
tt1319743,29564
tt1581835,58446
tt1734067,71622
tt1522846,84520
tt1790736,64956
tt1683876,89704
tt1305583,34563
tt1535491,50090
tt1679332,52010
tt1586740,48495
tt1480660,31261
tt1394329,34751
tt1423894,46829
tt1221208,55061
tt1325014,75311
tt1226273,12201
tt1407049,44678
tt1320291,49787
tt1345772,57749
tt1386683,31035
tt1514041,44877
tt1107319,70695
tt1496005,51409
tt1100051,55890
tt1830748,54559
tt0970926,44219
tt1584016,42296
tt0492389,35169
tt1194417,45324
tt1198101,37737
tt1265621,32206
tt1270835,43919
tt0790663,47559
tt0374463,189197
tt1691832,44263
tt1499249,44037
tt1174042,70588
tt1545097,49350
tt1273241,51462
tt1013860,43935
tt1707823,48832
tt2009776,63561
tt1241330,42307
tt1535565,70076
tt1510906,75170
tt1730704,47407
tt1049402,38568
tt1152822,43942
tt1570989,47607
tt0473102,56601
tt1481572,47218
tt1791596,55692
tt1340161,36515
tt1315216,43263
tt1711366,55215
tt1559033,60575
tt1464580,52015
tt1606600,41988
tt1152827,69270
tt1717578,46967
tt1465505,41827
tt1528227,56968
tt1559549,39312
tt1032751,46528
tt1433813,44992
tt1320239,50204
tt1470171,43642
tt1533013,59437
tt1599351,32916
tt1537481,45662
tt1400526,46812
tt1340773,56272
tt1533084,32612
tt1196340,12645
tt1341167,37495
tt0445054,39681
tt1418646,43418
tt1694508,50053
tt1233192,62728
tt1661099,73454
tt1322306,63727
tt1196204,36801
tt1588412,30587
tt1703049,51859
tt1396557,42918
tt1209378,25891
tt1560970,55785
tt1754109,158675
tt1828232,51299
tt1634013,57419
tt1174693,44991
tt1356864,43939
tt1212454,59435
tt1381505,35221
tt1268204,46689
tt1805516,51402
tt1361313,47088
tt1637976,41371
tt1390535,34583
tt1705773,52454
tt1322385,46789
tt1419950,62878
tt1403988,41556
tt0959329,34335
tt1611787,41584
tt1747960,47911
tt1691338,51888
tt1580426,71700
tt1600701,57018
tt1663193,51823
tt1523267,45556
tt1731767,45752
tt1563719,46713
tt1571724,44160
tt1405500,44944
tt1600058,40080
tt1683970,74518
tt1937329,68523
tt1438216,70925
tt1566648,39440
tt1740047,63578
tt1298594,54700
tt1572491,56812
tt1558741,45368
tt1341710,47763
tt1223980,42833
tt1486670,53459
tt1438534,49958
tt1575539,56743
tt1278469,33602
tt1103273,55632
tt1619880,46020
tt1736313,352812
tt1686039,51794
tt1274296,48373
tt1604900,40911
tt1518812,57120
tt1610301,34134
tt1341341,55246
tt1859438,57627
tt1320296,41345
tt1467388,52333
tt1371155,46138
tt1386925,74471
tt1587807,39522
tt1754374,88212
tt1407084,40720
tt1672087,40170
tt1401113,31967
tt1340425,53778
tt1148200,38033
tt1561768,48243
tt1533053,54532
tt1545103,41120
tt1334553,66195
tt1232838,46665
tt1563704,43922
tt1391137,35688
tt1451423,48186
tt1407927,39333
tt1337686,64108
tt1658851,52850
tt1220634,35791
tt1300159,31196
tt1322354,38883
tt1666642,62592
tt1247667,27584
tt1534085,50037
tt1307861,70862
tt1188113,11761
tt1020938,44737
tt1319722,65056
tt1462054,35691
tt1592503,57011
tt1403144,36956
tt1453245,47177
tt1235830,63498
tt1571409,59110
tt1452628,43552
tt1684928,70712
tt1482989,53807
tt1906518,64786
tt1093906,46368
tt1307858,70448
tt1143896,45022
tt1578261,50099
tt1558250,40663
tt1227378,72914
tt2700330,53190
tt1525359,127717
tt1534084,52349
tt1663680,63348
tt1316037,40016
tt1714196,42189
tt1426320,51764
tt1672218,315620
tt1703938,52414
tt1396208,49679
tt1185412,30886
tt1699746,52060
tt1395054,42966
tt1376451,40188
tt1546036,36736
tt1595842,45839
tt1712573,52605
tt1236472,53344
tt1028576,39486
tt1468387,42950
tt1621444,55244
tt1663633,46718
tt1667838,40777
tt1704619,69480
tt1510985,37757
tt1421373,45523
tt1827378,58107
tt1595473,26214
tt1805454,241829
tt1560139,39356
tt1277936,56811
tt1718801,53844
,45644
tt1571404,37058
tt1587157,72013
tt1617620,44950
tt1194612,54527
tt1054677,24243
tt1568150,41397
tt1572168,40025
tt0137523,550
tt0133093,603
tt0169547,14
tt0120915,1893
tt0120616,564
tt0120689,497
tt0167404,745
tt0143145,36643
tt0139134,796
tt0162661,2668
tt0120855,37135
tt0163651,2105
tt0137494,1844
tt0120363,863
tt0147800,4951
tt0125439,509
tt0145660,817
tt0171804,226
tt0140352,9008
tt0177789,926
tt0120663,345
tt0120601,492
tt0122933,9535
tt0164912,10137
tt0145681,9481
tt0120891,8487
tt0120657,1911
tt0146675,9946
tt0124315,1715
tt0129167,10386
tt0149261,8914
tt0158983,9473
tt0120784,2112
tt0163187,4806
tt0160862,10314
tt0150377,10398
tt0144117,8374
tt0151804,1542
tt0159097,1443
tt0182789,2277
tt0185937,2667
tt0142688,622
tt0174856,10400
tt0139809,1090
tt0142342,9032
tt0163988,8649
tt0134273,8224
tt0120655,1832
tt0172493,3558
tt0238414,15400
tt0171363,11618
tt0141098,1641
tt0124298,11622
tt0131369,11374
tt0139462,10207
tt0144214,2275
tt0145531,10307
tt0164181,11601
tt0126886,9451
tt0141369,332
tt0175880,334
tt0120596,2020
tt0120458,9423
tt0134119,1213
tt0139414,9825
tt0165710,9781
tt0132347,9824
tt0165798,4816
tt0120910,49948
tt0139239,9430
tt0151738,11355
tt0128278,12117
tt0132477,13466
tt0120188,6415
tt0125664,1850
tt0120620,17707
tt0207972,26177
tt0185371,11377
tt0120860,12095
tt0133412,18621
tt0216621,16716
tt0155267,913
tt0156934,12618
tt0120907,1946
tt0172396,20024
tt0181316,11001
tt0144814,7341
tt0137363,1073
tt0165643,38809
tt0172348,54982
tt0144640,10563
tt0142192,9455
tt0166485,1439
tt0120866,12524
tt0177876,41586
tt0176269,10366
tt0130121,10154
tt0165662,12485
tt0165874,17198
tt0178145,11944
tt0120797,12596
tt0120695,10213
tt0163579,2162
tt0145503,17771
tt0123964,6522
tt0149691,21349
tt0138304,2900
tt0120764,9849
tt0140379,10210
tt0165854,10388
tt0145653,10397
tt0160916,12220
tt0164114,14429
tt0179183,11119
tt0197230,27653
tt0158811,10208
tt0166896,404
tt0122541,24137
tt0206334,13099
tt0120716,2290
tt0205000,10402
tt0171410,16331
tt0138510,6552
tt0146838,9563
tt0120646,30943
tt0139151,10908
tt0188674,11129
tt0160401,22314
tt0131325,11353
tt0133046,10342
tt0144715,13787
tt0162677,10279
tt0139699,14709
tt0131566,21039
tt0131646,10350
tt0141974,42739
tt0179116,20770
tt0132512,15556
tt0167427,13824
tt0139668,10354
tt0168122,3293
tt0157503,10490
tt0158371,9684
tt0120834,10219
tt0168501,16162
tt0145893,16172
tt0166943,26149
tt0197273,19594
tt0145547,13428
tt0186508,11779
tt0126916,10390
tt0134618,15198
tt0120757,16379
tt0164993,30923
tt0161100,16158
tt0178737,10399
tt0137338,15256
tt0129332,10212
tt0129280,8970
tt0126250,9465
tt0181288,14242
tt0120662,18681
tt0151137,10047
tt0123209,18417
tt0208101,70772
tt0192618,35215
tt0179148,22509
tt0120604,5470
tt0196857,20761
tt0204824,815
tt0205214,31183
tt0162360,24066
tt0200755,53875
tt0184424,13589
tt0140397,24071
tt0134154,22267
tt0168987,18212
tt0155776,18892
tt0200469,10496
tt0151568,46435
tt0144168,16406
tt0155711,31582
tt0160429,47288
tt0146455,10916
tt0120613,28029
tt0142804,10359
tt0169299,14005
tt0125971,14578
tt0202521,54004
tt0150992,5319
tt0177625,25752
tt0120618,12479
tt0120710,28902
tt0172627,14484
tt0191043,17078
tt0212579,194113
tt0156182,12594
tt0160236,17709
tt0187819,16508
tt0171685,29698
tt0206636,17870
tt0162710,1812
tt0118665,22345
tt0172669,25172
tt0134033,10381
tt0167872,28918
tt0231237,64202
tt0200208,83965
tt0166175,10557
tt0120836,39964
tt0214382,199620
tt0206064,24020
tt0217074,36251
tt0209463,43423
tt0202381,10482
tt0120857,10368
tt0209297,32874
tt0246645,34513
tt0181396,53915
tt0242546,40863
tt0196931,17681
tt0135659,310154
tt1619856,185789
tt0200087,31524
tt0120737,120
tt0241527,671
tt0166924,1018
tt0246578,141
tt0198781,585
tt0212720,644
tt0126029,808
tt0243155,634
tt0240772,161
tt0213149,676
tt0209163,1734
tt0230011,10865
tt0146316,1995
tt0268978,453
tt0252866,2770
tt0247638,9880
tt0203009,824
tt0133152,869
tt0265666,9428
tt0221027,4133
tt0215750,853
tt0265086,855
tt0250494,8835
tt0183790,9476
tt0196229,9398
tt0277371,11397
tt0257106,4248
tt0266915,5175
tt0139654,2034
tt0230600,1933
tt0268397,12589
tt0261392,2294
tt0240890,9778
tt0239395,10992
tt0259711,1903
tt0323250,13931
tt0271027,2140
tt0266987,1535
tt0244244,9705
tt0256380,9889
tt0288441,15167
tt0249677,18269
tt0218817,9989
tt0173840,2114
tt0243017,9081
tt0218922,2057
tt0240462,10808
tt0159273,8007
tt0263488,8922
tt0035423,11232
tt0265029,11467
tt0120681,768
tt0272020,2100
tt0164334,2043
tt0247745,39939
tt0209475,2018
tt0250687,9896
tt0280707,5279
tt0211443,11470
tt0236493,6073
tt0206314,10866
tt0277027,10950
tt0242527,467
tt0238552,10596
tt0259685,10829
tt0203755,2144
tt0202470,12508
tt0329374,22643
tt0272152,167
tt0244970,12658
tt0212380,17203
tt0260866,12103
tt0245674,9378
tt0231402,9290
tt0264616,12149
tt0300195,21448
tt0225071,5852
tt0264796,11457
tt0120824,6440
tt0252501,11313
tt0162346,1548
tt0221218,2176
tt0179626,2749
tt0184791,11065
tt0180734,20857
tt0251075,9397
tt0192071,10050
tt0125022,10833
tt0248667,8489
tt0185906,331214
tt0261983,10972
tt0227445,11371
tt0285742,1365
tt0245686,10956
tt0301526,25587
tt0242445,10877
tt0236784,2575
tt0230838,1921
tt0278488,8386
tt0231775,16300
tt0246989,10646
tt0279064,6007
tt0268995,11086
tt0233142,12138
tt0244353,15024
tt0275719,23949
tt0254871,28635
tt0161083,14034
tt0292490,14752
tt0228333,10016
tt0239948,10878
tt0256524,2779
tt0200027,11091
tt0239641,10706
tt0181739,12610
tt0243133,10778
tt0267804,10796
tt0252299,9104
tt0192111,24940
tt0157583,10491
tt0232500,9799
tt0219822,441
tt0206275,9816
tt0242252,19076
tt0242193,9517
tt0271884,59940
tt0247425,1999
tt0227538,10054
tt0237572,5955
tt0248845,13403
tt0291341,9991
tt0219965,3172
tt0255798,11090
tt0211465,7501
tt0295432,14543
tt0189192,56715
tt0250224,10691
tt0236640,16229
tt0283431,28171
tt0132245,10477
tt0253798,14369
tt0256103,11845
tt0212879,27601
tt0272790,5764
tt0244000,13496
tt0212985,9740
tt0249478,11456
tt0258967,14782
tt0188453,2084
tt0265632,19405
tt0263725,26290
tt0160399,4965
tt0283534,32577
tt0161220,20755
tt0259393,9523
tt0265171,21597
tt0193560,13503
tt0261203,51532
tt0245046,12660
tt0294345,24478
tt0234829,26602
tt0243655,2171
tt0242998,10984
tt0196158,31002
tt0252503,11088
tt0267129,6935
tt0264262,38975
tt0247199,4012
tt0273799,34549
tt0166276,23685
tt0250720,39180
tt0250081,16550
tt0258273,50035
tt0250934,20536
tt0259127,18976
tt0258038,10615
tt0254334,57047
tt0250310,17708
tt0279889,12312
tt0243609,1783
tt0255605,32593
tt0280778,11889
tt0250798,31010
tt0265087,11469
tt0268437,9648
tt0243664,26976
tt0290057,15601
tt0163025,331
tt0252480,15192
tt0236348,19366
tt0238112,1722
tt0201485,28308
tt0193364,37632
tt0243931,26014
tt0240628,2141
tt0240515,13166
tt0233657,20004
tt0307461,26840
tt0271271,29742
tt0264761,15647
tt0278736,30416
tt0273842,71885
tt0252665,40415
tt0246544,11370
tt0266391,35080
tt0245120,12484
tt0287535,35583
tt0242587,18734
tt0239949,20309
tt0258470,9683
tt0296310,200813
tt0266425,12900
tt0234354,20794
tt0186589,16723
tt0272360,36269
tt0293913,43575
tt0166110,11380
tt0275309,1282
tt0254199,27834
tt0254099,26475
tt0270053,57892
tt0290332,13408
tt0247303,19058
tt0227005,15745
tt0218619,14033
tt0264508,10836
tt0263467,21997
tt0274761,34205
tt0279730,25753
tt0297169,35703
tt0214529,35831
tt0245238,17612
tt0255819,16161
tt0302739,3003
tt0252684,15098
tt0256692,107548
tt0274636,46004
tt0274155,2029
tt0238948,18828
tt0307385,30140
tt0296845,50573
tt0286975,57961
tt0468569,155
tt0910970,10681
tt0371746,1726
tt0936501,8681
tt0367882,217
tt1099212,8966
tt0830515,10764
tt0441773,9502
tt1135985,13523
tt0795421,11631
tt0421715,4922
tt0859163,1735
tt0800080,1724
tt1205489,13223
tt0479952,10527
tt0411477,11253
tt0489099,8247
tt0373051,88751
tt0493464,8909
tt0823671,13179
tt1010048,12405
tt1129442,13387
tt0985699,2253
tt0443649,7840
tt0448157,8960
tt0887912,12162
tt1033643,9029
tt0499448,2454
tt0942385,7446
tt1059786,13027
tt0914798,14574
tt0462499,7555
tt0452608,10483
tt1023481,8328
tt0970416,10200
tt0844760,11127
tt0814314,11321
tt1060277,7191
tt0397892,13053
tt0800039,9870
tt0455824,6972
tt1068680,10201
tt0822832,14306
tt0758774,12113
tt0887883,4944
tt0988595,6557
tt0494238,2309
tt0478087,8065
tt0200465,8848
tt0838283,12133
tt0832266,8390
tt0770752,8676
tt1023111,8456
tt0910936,10189
tt1125849,12163
tt0960731,10202
tt0450314,13056
tt0467197,13051
tt0790686,13515
tt0443274,7461
tt1007028,10358
tt0425061,11665
tt0430922,15373
tt1104123,13486
tt0870111,11499
tt0962726,11887
tt0976051,8055
tt0364970,9381
tt1111890,19173
tt0780536,8321
tt0824747,3580
tt0416236,8204
tt0481536,13335
tt0809504,13401
tt1024255,13971
tt1117385,13012
tt1079448,14059
tt1287845,15854
tt0421073,1266
tt0981227,12182
tt0369436,12193
tt1071358,15157
tt0942903,13001
tt0852713,12620
tt1245104,13042
tt1185834,12180
tt1132626,11917
tt0811138,12177
tt0811080,7459
tt0497465,5038
tt0451079,12222
tt0864761,12783
tt1045670,10503
tt0865556,1729
tt0892255,8881
tt1334585,13413
tt1034331,13389
tt0800241,6687
tt0988047,13291
tt0960144,10661
tt1034303,13813
tt1082853,21583
tt0880578,8090
tt1105729,32790
tt1194616,21861
tt0482606,10665
tt0929629,12914
tt1013753,10139
tt0462465,10529
tt0443701,8836
tt0918927,14359
tt1084950,14976
tt1118511,14447
tt0970411,13600
tt0866439,10761
tt0467200,12184
tt0464041,13825
tt0800240,13018
tt1032755,13809
tt0406759,9030
tt0974554,11671
tt0814022,13184
tt1073498,7278
tt0489281,8988
tt0817538,8457
tt0383028,4960
tt0404254,14197
tt0861689,8338
tt0831887,8285
tt0888693,14349
tt1073241,14637
tt1020530,13510
tt0800308,12690
tt0865554,17436
tt0949731,8645
tt0483607,13460
tt0396707,18032
tt1140941,16763
tt1172570,18533
tt1185616,8885
tt1029235,13752
tt1024724,27996
tt1000774,4564
tt1031969,10186
tt1201561,18198
tt0420238,10199
tt0960890,13009
tt0885415,25741
tt0426592,11918
tt0416212,12837
tt0899128,14098
tt0974613,17606
tt1014775,14405
tt1068641,12165
tt0959337,4148
tt0799934,4953
tt0862846,13090
tt1054485,12889
tt0424600,14305
tt0963794,11152
tt1055366,13655
tt0995039,12797
tt0986233,10360
tt1097643,17622
tt1267379,13190
tt1233571,13988
tt1054486,13253
tt0785035,16353
tt0970468,12178
tt0482572,13150
tt1031280,13220
tt1334272,42982
tt0976247,13827
tt0871426,8780
tt1079959,13541
tt0844671,13991
tt1277737,33409
tt0961108,7353
tt0412536,12568
tt0482599,10885
tt0997047,13493
tt0844286,21755
tt0765476,11260
tt0865957,14154
tt1082868,13812
tt0460745,12912
tt0902272,14011
tt0964539,12192
tt0479968,6933
tt0896534,23966
tt0963743,12689
tt0787523,10190
tt0961728,14851
tt0462219,22419
tt0951216,12085
tt1294138,13004
tt1278293,19929
tt1107365,13690
tt0465430,13849
tt1117563,13851
tt1103275,10362
tt0449487,13944
tt1018785,10188
tt0469903,14325
tt0489282,14220
tt0409345,10900
tt0430770,13972
tt0848538,17108
tt1076252,15671
tt0443559,16164
tt1101026,13506
tt0996979,13954
tt0956038,14326
tt0785007,13160
tt0482603,11802
tt0803057,13172
tt0947802,13279
tt1363109,17210
tt0978759,10183
tt1111948,14655
tt0897347,25329
tt1029134,14422
tt1254207,10378
tt0489018,13613
tt1204883,15262
tt0469640,15208
tt1038072,14212
tt1031254,13489
tt1314715,13459
tt0825279,14642
tt0488604,12245
tt1259998,14613
tt0808244,16899
tt0441782,14215
tt1037011,16000
tt0449994,14073
tt0926129,8617
tt0400426,7916
tt0856778,14476
tt1024715,13973
